X.ZTIME,LON,LAT,WSR_ID,CELL_ID,RANGE,AZIMUTH,SEVPROB,PROB,MAXSIZE
20150324231947,-93.17794,37.30214,KEAX,S1,104,150,90,100,2
20150324232030,-93.58783,36.54172,KLZK,P0,121,328,90,100,2
20150324232154,-93.32167,36.72157,KSGF,G6,31,173,100,100,2
20150324232154,-93.51805,36.55746,KSGF,T8,41,188,100,100,2.5
20150324232315,-93.32379,36.70551,KINX,B1,113,73,90,100,2
20150324232315,-93.51588,36.56936,KINX,D3,102,76,100,100,2.25
20150324232432,-93.50298,36.56446,KLZK,P0,120,330,90,100,1.75
20150324232432,-93.30719,36.72247,KLZK,F0,124,336,90,100,1.75
20150324232452,-93.48953,36.55687,KSRX,O1,87,29,90,100,1.75
20150324232452,-94.14711,35.89945,KSRX,F1,38,16,90,100,1.75
20150324232703,-93.2395,36.7168,KSGF,G6,32,166,90,100,1.5
20150324232703,-94.16288,35.90153,KSGF,K5,88,205,90,100,1.75
20150324232703,-93.42888,36.56796,KSGF,T8,40,182,100,100,2.25
20150324232725,-94.11867,35.91643,KINX,V2,72,102,90,100,1.75
20150324232725,-93.45533,36.58043,KINX,D3,105,76,100,100,2.25
20150324232835,-94.16106,35.90319,KLZK,I0,113,305,90,100,1.75
20150324232835,-93.44505,36.55303,KLZK,P0,118,331,90,100,2
20150324233014,-93.40297,36.5738,KSRX,O1,90,31,90,100,1.75
20150324233154,-93.36625,36.56411,KINX,D3,109,77,100,100,2.5
20150324233211,-94.08938,35.91186,KSGF,K5,86,203,90,100,1.5
20150324233211,-92.92277,37.35778,KSGF,Q4,24,72,90,100,1.75
20150324233211,-93.34226,36.56916,KSGF,T8,40,176,100,100,2.75
20150324233238,-93.3607,36.57122,KLZK,P0,117,333,100,100,2
20150324233523,-93.32531,36.57338,KSRX,O1,92,33,100,100,2.25
20150324233625,-93.30546,36.57425,KINX,D3,112,77,100,100,2.75
20150324233641,-93.31384,36.57183,KLZK,P0,116,334,100,100,2.25
20150324233719,-93.10209,36.72046,KSGF,G6,34,155,90,100,1.5
20150324233719,-93.25626,36.57761,KSGF,T8,40,170,100,100,2.75
20150324234032,-93.24654,36.57007,KSRX,O1,94,35,90,100,1.75
20150324234043,-93.22969,36.58583,KLZK,P0,115,336,100,100,2.25
20150324234054,-93.24465,36.58436,KINX,D3,115,77,100,100,2.25
20150324234219,-92.87148,37.07974,KSGF,E6,27,110,90,100,1.75
20150324234219,-93.57205,36.24339,KSGF,K8,60,188,90,100,1.75
20150324234219,-93.18041,36.57397,KSGF,T8,41,165,100,100,2
20150324234718,-92.8222,37.09212,KSGF,E6,29,107,90,100,1.5
20150324234718,-93.52922,36.23919,KSGF,K8,60,186,90,100,1.75
20150324234915,-93.50593,36.24467,KINX,Q2,100,87,90,100,1.75
20150324235217,-93.02138,36.54843,KSGF,F1,45,156,90,100,1.5
20150324235217,-93.46469,36.23513,KSGF,K8,60,183,90,100,1.75
20150324235705,-92.96492,36.51431,KSGF,P2,48,154,90,100,1.75
20150325000204,-93.35615,36.21769,KSGF,K8,61,178,90,100,1.5
20150325000204,-92.86262,36.48233,KSGF,P2,52,150,90,100,1.75
20150325000457,-93.36104,36.20297,KLZK,H0,98,327,90,100,1.75
20150325000651,-93.33424,36.21846,KSGF,K8,61,177,90,100,1.75
20150325002520,-93.66307,35.88311,KSGF,D0,82,189,90,100,1.75
20150325002839,-93.60446,35.87782,KINX,K3,97,100,90,100,1.75
20150325002911,-93.60463,35.88379,KLZK,U0,91,314,90,100,1.75
20150325003000,-93.60492,35.87658,KSGF,D0,82,187,100,100,2
20150325003301,-93.56422,35.87135,KINX,K3,99,100,90,100,2
20150325003314,-93.55272,35.87965,KLZK,U0,89,315,90,100,2
20150325003319,-93.55412,35.87921,KSRX,V1,53,48,90,100,1.75
20150325003441,-93.54654,35.87167,KSGF,D0,82,185,100,100,2.25
20150325003717,-93.53803,35.868,KLZK,U0,88,315,100,100,2
20150325003723,-93.51726,35.89378,KINX,K3,101,99,90,100,2
20150325003819,-93.49782,35.87698,KSRX,V1,55,50,100,100,2
20150325003908,-93.48799,35.8684,KSGF,D0,82,183,100,100,2
20150325004119,-93.46493,35.87994,KLZK,U0,86,317,90,100,2
20150325004139,-93.4567,35.88489,KINX,K3,104,99,90,100,2
20150325004320,-93.45333,35.8853,KSRX,V1,57,51,90,100,1.75
20150325004335,-93.42934,35.86676,KSGF,D0,82,181,100,100,2
20150325004556,-93.39614,35.87597,KINX,K3,107,99,90,100,2
20150325004801,-93.4,35.86655,KSGF,D0,82,180,90,100,1.75
20150325010918,-92.80817,36.20509,KSGF,M3,68,155,90,100,1.5
20150325014253,-95.62537,34.65576,KTLX,Y0,91,116,90,100,1.75
20150325014304,-95.62815,34.65695,KINX,V4,91,182,100,100,2
20150325014510,-95.62632,34.65578,KSRX,N3,73,239,90,100,1.75
20150325014651,-95.60736,34.64819,KTLX,Y0,92,116,100,100,2.75
20150325014700,-95.59608,34.65627,KINX,V4,91,181,100,100,2.75
20150325015049,-95.58935,34.64062,KTLX,Y0,93,116,100,100,3
20150325015057,-95.59643,34.63957,KINX,V4,92,181,100,100,3
20150325015348,-95.56489,34.63852,KSRX,N3,71,237,100,100,2.5
20150325015449,-95.55335,34.62547,KTLX,Y0,95,116,100,100,2
20150325015454,-95.53123,34.62287,KINX,V4,93,179,100,100,2.25
20150325015849,-95.53536,34.61789,KTLX,Y0,96,116,90,100,1.75
20150325015852,-95.53123,34.62287,KINX,V4,93,179,100,100,2.25
20150325015900,-95.53641,34.6045,KSRX,N3,71,235,90,100,1.75
20150325020248,-95.51737,34.61031,KTLX,Y0,97,116,90,100,2
20150325020249,-95.49778,34.60688,KINX,V4,94,178,100,100,2.25
20150325020400,-95.50545,34.59777,KSRX,N3,70,234,90,100,1.75
20150325020646,-95.49709,34.59019,KINX,V4,95,178,90,100,1.75
20150325020646,-95.4814,34.59514,KTLX,Y0,99,116,90,100,2
20150325022234,-95.45848,34.50799,KINX,V4,100,177,90,100,1.75
20150325044910,-89.12505,38.23863,KILX,R6,115,175,90,100,1.25
20150325045514,-89.04563,38.27859,KILX,R6,113,173,100,100,1.5
20150325162528,-96.19412,37.26204,KTWX,A0,104,179,100,100,1.25
20150325163022,-96.19412,37.26204,KTWX,A0,104,179,100,100,1.75
20150325163102,-96.18465,37.29023,KVNX,B0,99,70,100,100,2
20150325163452,-96.14511,37.301,KVNX,B0,101,70,100,100,2
20150325163518,-96.12053,37.29744,KTWX,A0,102,177,100,100,1.75
20150325163848,-96.12533,37.30638,KVNX,B0,102,70,90,100,1.5
20150325164012,-96.08484,37.31586,KTWX,A0,101,176,100,100,1.5
20150325164508,-96.04813,37.31812,KTWX,A0,101,175,100,100,1.25
20150325165003,-96.0136,37.33748,KTWX,A0,100,174,100,100,1.25
20150325165037,-95.98682,37.34394,KVNX,B0,109,70,90,100,1.5
20150325165427,-95.96702,37.3493,KVNX,B0,110,70,90,100,1.75
20150325165459,-95.94403,37.36095,KTWX,A0,99,172,100,100,1.5
20150325165705,-95.94613,37.3578,KEAX,B0,118,223,90,100,1.5
20150325165954,-95.9083,37.36512,KTWX,A0,99,171,100,100,1.25
20150325165954,-96.03499,37.50351,KTWX,C0,90,174,100,100,1.25
20150325170104,-95.99508,37.51121,KEAX,V0,113,227,90,100,1.75
20150325170449,-95.84102,37.39131,KTWX,A0,98,169,100,100,1.25
20150325170449,-95.97539,37.54284,KTWX,C0,88,172,100,100,1.5
20150325170503,-94.19127,37.14249,KEAX,R0,100,178,90,100,1.5
20150325170503,-95.99296,37.55785,KEAX,V0,111,228,100,100,2.25
20150325170610,-95.96108,37.56266,KVNX,K0,115,64,90,100,2
20150325170743,-95.95807,37.56202,KICT,D1,71,94,90,100,2.25
20150325170902,-94.156,37.1604,KEAX,R0,99,177,90,100,1.5
20150325170902,-95.96233,37.58064,KEAX,V0,109,228,100,100,1.75
20150325171011,-95.80594,37.39688,KTWX,A0,98,168,100,100,1.25
20150325171011,-95.92249,37.60003,KTWX,C0,85,170,100,100,2
20150325171012,-95.9412,37.60743,KVNX,K0,117,63,100,100,2.25
20150325171025,-95.94327,37.5945,KINX,J1,87,348,90,100,1.75
20150325171230,-95.9115,37.6228,KICT,D1,73,91,90,100,2.25
20150325171302,-95.78707,37.40221,KEAX,B0,111,221,90,100,1.5
20150325171302,-95.91636,37.61481,KEAX,V0,106,228,100,100,2.25
20150325171420,-95.74906,37.40797,KVNX,B0,121,70,90,100,1.75
20150325171420,-95.90339,37.6219,KVNX,K0,119,63,100,100,2.75
20150325171424,-95.90438,37.63188,KSGF,U0,122,282,90,100,1.5
20150325171506,-95.73616,37.40944,KTWX,A0,98,166,100,100,1.5
20150325171506,-95.89974,37.63724,KTWX,C0,83,169,100,100,2
20150325171518,-95.88822,37.6372,KINX,J1,89,350,100,100,2
20150325171701,-95.72948,37.40753,KEAX,B0,109,220,90,100,1.5
20150325171701,-95.87035,37.64897,KEAX,V0,103,228,100,100,2
20150325171811,-95.88511,37.66798,KVNX,K0,121,62,90,100,1.75
20150325172001,-94.93658,37.7191,KTWX,D0,98,141,90,100,1
20150325172001,-95.85413,37.69593,KTWX,C0,80,167,90,100,1
20150325172001,-95.70147,37.41643,KTWX,A0,98,165,100,100,1.25
20150325172001,-95.4463,37.51998,KTWX,H0,96,157,100,100,1.25
20150325172059,-95.44587,37.50817,KEAX,A1,96,216,90,100,1.5
20150325172421,-95.43377,37.52179,KEAX,A1,95,216,90,100,1.75
20150325172456,-94.90853,37.73693,KTWX,D0,98,140,90,100,1
20150325172456,-95.63855,37.44782,KTWX,A0,97,163,100,100,1.25
20150325172456,-95.41399,37.5309,KTWX,H0,96,156,100,100,1.75
20150325172744,-95.63381,37.45338,KEAX,B0,104,219,90,100,1.5
20150325172744,-93.63027,37.14882,KEAX,T0,104,163,90,100,1.5
20150325172744,-95.40957,37.54904,KEAX,A1,93,216,100,100,2
20150325172951,-95.59837,37.44023,KTWX,A0,98,162,100,100,1.25
20150325172951,-94.83977,37.76117,KTWX,D0,99,138,100,100,1.25
20150325172951,-95.38191,37.54227,KTWX,H0,96,155,100,100,1.75
20150325173106,-93.59411,37.15772,KEAX,T0,104,162,90,100,1.5
20150325173106,-95.36983,37.54737,KEAX,A1,92,215,90,100,1.75
20150325173428,-93.55814,37.16712,KEAX,T0,104,161,90,100,1.75
20150325173447,-94.79852,37.76794,KTWX,D0,100,137,100,100,1.25
20150325173447,-95.32784,37.58124,KTWX,H0,95,153,100,100,1.25
20150325173447,-95.52351,37.44269,KTWX,A0,99,160,100,100,1.25
20150325173750,-93.52934,37.19274,KEAX,T0,103,160,100,100,1.75
20150325174112,-93.49412,37.20301,KEAX,T0,103,159,90,100,1.5
20150325174148,-95.45579,37.46292,KTWX,A0,99,158,90,100,1
20150325175506,-94.37307,37.14373,KEAX,C1,100,183,90,100,1.5
20150325181120,-96.61843,37.76611,KTWX,O0,76,194,90,100,1
20150325181120,-96.48826,37.71145,KTWX,G0,78,189,90,100,1
20150325181615,-94.86589,37.49061,KTWX,K0,111,144,100,100,1.25
20150325181800,-94.85856,37.50723,KEAX,O1,83,200,90,100,1.5
20150325182110,-94.83292,37.50944,KTWX,K0,111,143,100,100,1.25
20150325182203,-94.8165,37.53093,KEAX,O1,81,199,90,100,1.5
20150325182606,-94.80034,37.52872,KTWX,K0,111,142,100,100,1.25
20150325183100,-96.33761,37.79872,KTWX,G0,72,184,100,100,1.25
20150325183558,-96.30907,37.83079,KTWX,G0,70,183,100,100,1.5
20150325183910,-96.28267,37.84659,KTWX,G0,69,182,100,100,1.5
20150325183935,-96.26601,37.83889,KEAX,V2,111,239,90,100,1.5
20150325183936,-96.26275,37.84123,KVNX,H0,111,53,90,100,1.75
20150325184136,-96.25314,37.8554,KINX,H1,106,342,90,100,1.75
20150325184222,-94.57369,37.5696,KTWX,K0,116,137,90,100,1
20150325184222,-96.232,37.86259,KTWX,G0,68,180,100,100,1.75
20150325184405,-96.23041,37.8567,KEAX,V2,109,239,90,100,1.5
20150325184535,-94.49699,37.6036,KTWX,K0,117,135,100,100,1.25
20150325184535,-96.20739,37.87944,KTWX,G0,67,179,100,100,1.75
20150325184715,-96.17746,37.8901,KVNX,H0,116,53,90,100,1.75
20150325184834,-96.17699,37.88338,KEAX,V2,106,239,90,100,1.5
20150325184919,-94.45159,37.61562,KTWX,K0,118,134,90,100,1
20150325184919,-96.15927,37.89745,KTWX,G0,66,177,100,100,1.75
20150325185104,-96.14332,37.90963,KVNX,H0,118,53,90,100,1.75
20150325185305,-94.42124,37.64008,KTWX,K0,118,133,90,100,1
20150325185305,-96.11088,37.90009,KTWX,G0,66,175,100,100,1.25
20150325185453,-96.12624,37.9194,KVNX,H0,119,53,90,100,1.75
20150325185716,-96.0889,37.9185,KTWX,G0,65,174,90,100,1
20150325190128,-94.28437,37.63417,KTWX,K0,123,131,90,100,1
20150325190554,-94.20895,37.67726,KTWX,K0,124,129,100,100,1.25
20150325190637,-94.2149,37.69291,KEAX,O1,67,178,90,100,1.5
20150325191107,-94.14318,37.71305,KEAX,O1,66,175,90,100,1.5
20150325194448,-95.44471,38.10609,KTWX,G0,65,145,90,100,1
20150325194942,-95.3737,38.12621,KTWX,G0,66,142,100,100,1.25
20150325195437,-95.30322,38.14974,KTWX,G0,67,139,100,100,1.25
20150325195930,-95.23352,38.1767,KTWX,G0,68,136,90,100,1
20150325202355,-96.75805,35.82983,KVNX,K1,86,129,90,100,1.75
20150325202802,-96.70661,35.82828,KVNX,K1,88,128,90,100,1.75
20150325203146,-94.38688,36.927,KEAX,G6,113,183,90,100,1.5
20150325203222,-96.67089,35.83813,KVNX,K1,89,127,90,100,1.75
20150325203222,-96.73208,35.96753,KVNX,F2,82,124,90,100,1.75
20150325203616,-94.34453,36.95897,KEAX,G6,111,182,90,100,1.5
20150325203622,-96.62546,35.86231,KTLX,F0,45,45,90,100,1.75
20150325203622,-96.72665,35.9959,KTLX,T0,48,34,90,100,2
20150325203631,-96.59995,36.04343,KVNX,H1,85,119,90,100,1.75
20150325203631,-96.60238,35.82867,KVNX,K1,92,126,100,100,2.25
20150325203631,-96.7155,35.98726,KVNX,F2,82,123,100,100,2.25
20150325203835,-96.60465,35.86224,KINX,Y4,54,250,90,100,1.75
20150325203918,-96.72115,36.00288,KSRX,M3,123,291,100,100,2
20150325204039,-96.56623,35.84044,KVNX,K1,93,125,100,100,2.25
20150325204039,-96.66615,36.01857,KVNX,F2,83,121,100,100,2.75
20150325204047,-94.34311,36.99234,KEAX,G6,109,182,90,100,1.25
20150325204101,-96.55073,35.84545,KTLX,F0,47,49,90,100,1.75
20150325204324,-96.53362,35.85223,KINX,Y4,51,248,90,100,1.75
20150325204404,-96.72115,36.00288,KSRX,M3,123,291,90,100,1.75
20150325204459,-96.59995,36.04343,KVNX,F2,85,119,90,100,1.75
20150325204459,-96.53013,35.85295,KVNX,K1,94,124,90,100,2
20150325204836,-93.86947,35.6146,KSRX,H2,31,51,90,100,1.75
20150325205250,-93.8742,35.6163,KLZK,D2,92,301,90,100,2
20150325205258,-93.85968,35.60793,KSGF,V4,100,193,100,100,2
20150325205302,-93.86494,35.63058,KINX,T4,89,111,100,100,2
20150325205309,-93.86073,35.63226,KSRX,H2,32,50,100,100,2.25
20150325205652,-93.85749,35.63937,KLZK,D2,92,302,100,100,2
20150325205751,-93.83421,35.64871,KINX,T4,90,110,100,100,2
20150325205755,-93.82926,35.65359,KSRX,H2,34,50,90,100,1.75
20150325205806,-93.85068,35.6405,KSGF,V4,98,193,100,100,2
20150325210314,-92.98137,36.90972,KSGF,L6,28,134,90,100,1.5
20150325210508,-96.69381,36.30997,KVNX,Q2,74,110,90,100,1.75
20150325210700,-93.76552,35.66872,KSRX,H2,37,52,100,100,2
20150325210728,-93.75417,35.68163,KINX,T4,93,108,90,100,1.75
20150325210823,-92.57198,36.73,KSGF,J7,50,127,90,100,1.5
20150325210823,-92.96068,36.92768,KSGF,L6,28,131,90,100,1.5
20150325210823,-93.74087,35.65668,KSGF,V4,96,190,90,100,1.75
20150325210900,-93.75359,35.679,KLZK,D2,89,305,100,100,2
20150325210910,-96.63666,36.33971,KVNX,Q2,76,108,100,100,2
20150325211121,-93.73312,35.68911,KSRX,H2,39,52,100,100,2.25
20150325211217,-96.65773,36.34196,KINX,D7,54,281,90,100,1.75
20150325211217,-93.73483,35.67618,KINX,T4,94,108,100,100,2.25
20150325211219,-94.13582,36.84363,KEAX,P6,118,177,90,100,1.5
20150325211302,-93.73666,35.66963,KLZK,D2,88,305,100,100,2.5
20150325211312,-96.66514,36.32451,KVNX,Q2,75,109,100,100,2.5
20150325211331,-92.55045,36.75341,KSGF,J7,50,125,90,100,1.5
20150325211331,-93.73739,35.67313,KSGF,V4,95,190,100,100,2.25
20150325211541,-93.70829,35.69001,KSRX,H2,40,53,100,100,3
20150325211705,-94.42076,36.74437,KINX,X7,65,58,90,100,1.75
20150325211705,-96.62035,36.32104,KINX,E8,52,280,100,100,2
20150325211705,-93.70468,35.69695,KINX,T4,95,107,100,100,2.75
20150325211705,-93.71879,35.69071,KLZK,D2,88,306,100,100,2.75
20150325211713,-96.63666,36.33971,KVNX,Q2,76,108,100,100,2.5
20150325211839,-94.40608,36.7635,KSGF,H9,56,240,90,100,1.75
20150325211839,-93.70079,35.68515,KSGF,V4,94,189,100,100,3
20150325212000,-93.69186,35.69997,KSRX,H2,41,53,100,100,3
20150325212107,-93.68394,35.70169,KLZK,D2,87,307,100,100,3
20150325212110,-96.58792,36.33825,KTLX,F1,69,29,100,100,2.5
20150325212116,-96.5453,36.4821,KVNX,H3,78,101,100,100,2
20150325212116,-96.59763,36.3289,KVNX,Q2,78,108,100,100,3.25
20150325212120,-94.39746,36.76026,KEAX,P9,123,183,100,100,1.75
20150325212148,-96.60968,36.32773,KICT,J4,89,153,90,100,2.5
20150325212154,-94.38532,36.76172,KINX,X7,67,58,90,100,1.75
20150325212154,-96.58108,36.39097,KINX,E8,51,285,100,100,2.5
20150325212154,-93.68523,35.69176,KINX,T4,96,107,100,100,3
20150325212346,-96.55609,36.38217,KTUL,Y1,40,298,90,100,1.75
20150325212347,-92.85932,36.95205,KSGF,L6,31,123,90,90,1.5
20150325212347,-94.04529,36.81321,KSGF,H6,40,231,90,100,1.5
20150325212347,-94.37036,36.78049,KSGF,H9,54,240,90,100,1.75
20150325212347,-93.6648,35.69773,KSGF,V4,93,188,100,100,3
20150325212421,-93.659,35.71987,KSRX,H2,43,53,100,100,2.5
20150325212509,-93.64907,35.71191,KLZK,D2,86,308,100,100,2.5
20150325212518,-96.56912,36.34532,KVNX,Q2,79,107,100,100,3.5
20150325212551,-94.08752,36.77904,KEAX,W9,122,176,100,100,1.5
20150325212551,-94.35158,36.79211,KEAX,P9,121,182,100,100,2
20150325212609,-96.57779,36.35279,KTLX,F1,70,29,100,100,2.5
20150325212642,-94.34549,36.80505,KINX,X7,70,57,90,100,2
20150325212642,-93.65529,35.7135,KINX,T4,97,106,100,100,2.25
20150325212700,-96.58113,36.33949,KICT,J4,89,152,90,100,2.5
20150325212856,-93.62697,35.72741,KSGF,V4,91,187,90,100,1.5
20150325212856,-92.45593,36.81057,KSGF,J7,52,119,90,100,1.5
20150325212856,-92.82357,36.96663,KSGF,L6,32,120,90,90,1.75
20150325212912,-92.47717,36.81462,KLZK,I3,119,355,100,100,2
20150325212919,-96.56912,36.34532,KVNX,Q2,79,107,100,100,3.25
20150325213021,-94.00375,36.81829,KEAX,W9,120,174,90,100,1.25
20150325213021,-94.30709,36.8246,KEAX,P9,119,181,100,100,1.75
20150325213100,-96.55594,36.34263,KTLX,F1,70,30,90,100,1.75
20150325213231,-98.15048,37.62045,KDDC,T0,87,95,90,100,0.75
20150325213320,-96.54949,36.34018,KVNX,Q2,80,107,100,100,2
20150325213320,-96.46055,36.58802,KVNX,H3,81,96,100,100,2.25
20150325213410,-94.24085,36.22207,KSGF,A5,73,214,90,100,1.5
20150325213659,-98.10556,37.64267,KDDC,T0,89,94,100,100,1.25
20150325213728,-97.0442,36.0732,KVNX,R3,66,127,100,100,2
20150325213728,-96.63768,36.24403,KVNX,G2,78,112,90,100,2
20150325213728,-96.4338,36.63348,KVNX,H3,82,94,90,100,2
20150325214055,-94.18157,36.21298,KSRX,L2,56,9,90,100,1.75
20150325214058,-97.02783,36.09043,KTLX,E2,47,15,100,100,2.25
20150325214107,-96.5684,36.25627,KINX,L9,49,276,100,100,2
20150325214107,-97.04112,36.08207,KINX,V8,72,266,100,100,2.25
20150325214130,-96.40895,36.68025,KVNX,H3,83,92,90,100,1.75
20150325214130,-96.56818,36.2961,KVNX,G2,80,109,100,100,2
20150325214130,-97.02989,36.08852,KVNX,R3,66,126,100,100,3
20150325214140,-98.0879,37.65353,KTWX,N2,119,228,90,100,0.75
20150325214157,-98.08198,37.6673,KDDC,T0,90,93,100,100,1.25
20150325214234,-97.02848,36.06989,KICT,S5,97,168,90,100,2.25
20150325214501,-96.57935,36.26517,KSRX,J4,123,299,90,100,1.75
20150325214501,-94.13398,36.24001,KSRX,L2,58,11,100,100,2.5
20150325214506,-94.12094,36.22117,KSGF,A5,70,210,100,100,2.5
20150325214521,-94.13012,36.23345,KLZK,E2,124,313,100,100,2.25
20150325214551,-96.36536,36.72795,KVNX,H3,85,90,90,100,1.75
20150325214551,-96.25052,36.91128,KVNX,V4,91,83,90,100,2
20150325214551,-96.55898,36.2683,KVNX,G2,81,110,100,100,2.75
20150325214551,-96.99921,36.09431,KVNX,R3,67,125,100,100,3
20150325214555,-96.54163,36.29632,KINX,L9,48,279,100,100,2.25
20150325214555,-97.00014,36.08489,KINX,V8,70,266,100,100,2.25
20150325214555,-94.12489,36.24785,KINX,P4,70,86,100,100,2.75
20150325214610,-96.98936,36.09876,KTLX,E2,48,17,100,100,2.25
20150325214610,-96.54611,36.2791,KTLX,W0,67,32,100,100,2.25
20150325214633,-98.05728,37.67636,KTWX,N2,117,228,90,100,1
20150325214653,-98.06104,37.66609,KDDC,T0,91,93,100,100,1.25
20150325214745,-96.999,36.09217,KICT,S5,96,167,100,100,2.75
20150325214745,-96.57291,36.26797,KICT,V3,93,153,100,100,2.75
20150325214907,-96.54034,36.28871,KSRX,J4,122,300,100,100,2.25
20150325214907,-94.08852,36.24915,KSRX,L2,59,13,100,100,3
20150325214924,-94.1148,36.22229,KLZK,E2,123,313,100,100,2.5
20150325215012,-96.24492,36.85847,KVNX,V4,91,85,90,100,1.75
20150325215012,-96.95471,36.11714,KVNX,R3,68,123,100,100,2.5
20150325215012,-96.52942,36.28472,KVNX,G2,82,109,100,100,3.5
20150325215027,-94.05766,36.23125,KSGF,A5,68,208,100,100,2.25
20150325215044,-96.96099,36.10746,KINX,V8,68,267,90,100,1.75
20150325215044,-96.52124,36.29388,KINX,L9,47,279,100,100,2.75
20150325215044,-94.08373,36.24968,KINX,P4,72,86,100,100,3.5
20150325215058,-97.99757,37.67494,KTWX,N2,115,227,90,100,1
20150325215129,-96.51453,36.28242,KTLX,W0,68,33,100,100,2.5
20150325215149,-98.01697,37.69068,KDDC,T0,93,92,100,100,1
20150325215258,-96.50373,36.27827,KICT,V3,94,151,100,100,3
20150325215313,-96.52227,36.28068,KSRX,J4,121,300,100,100,2.5
20150325215313,-94.04198,36.25684,KSRX,L2,60,15,100,100,2.75
20150325215326,-94.08495,36.24873,KLZK,E2,123,314,100,100,2.5
20150325215425,-96.92403,36.1247,KVNX,R3,69,122,90,100,1.75
20150325215425,-96.24492,36.85847,KVNX,H3,91,85,90,100,1.75
20150325215425,-96.72799,36.20379,KVNX,X4,75,115,90,100,1.75
20150325215425,-96.48059,36.29638,KVNX,G2,84,108,100,100,3.5
20150325215523,-97.96741,37.69816,KTWX,N2,113,227,100,100,1
20150325215532,-96.47792,36.30192,KINX,L9,45,280,100,100,2.5
20150325215532,-94.04425,36.273,KINX,P4,74,85,100,100,2.75
20150325215555,-94.03857,36.26083,KSGF,A5,66,208,100,100,2
20150325215635,-97.95239,37.71579,KDDC,T0,96,91,100,100,1.25
20150325215637,-96.4709,36.29888,KTLX,W0,70,34,90,100,1.75
20150325215720,-96.48309,36.30315,KSRX,J4,120,301,100,100,2.25
20150325215720,-94.01546,36.26815,KSRX,L2,61,16,100,100,2.5
20150325215728,-94.03969,36.26315,KLZK,E2,122,315,100,100,2.25
20150325215829,-96.47413,36.29151,KICT,V3,94,150,100,100,2.5
20150325215858,-96.45138,36.31443,KVNX,G2,85,107,100,100,3
20150325220002,-97.90869,37.69835,KTWX,N2,111,226,90,100,1
20150325220022,-96.43456,36.30876,KINX,L9,43,281,100,100,2.25
20150325220022,-94.02369,36.27419,KINX,P4,75,85,100,100,2.25
20150325220111,-93.98834,36.27898,KSRX,L2,62,17,100,100,2
20150325220111,-96.46519,36.29486,KSRX,J4,119,301,90,100,2
20150325220115,-93.99896,36.2819,KSGF,A5,64,207,100,100,2
20150325220118,-97.88941,37.71382,KDDC,T0,99,91,100,100,1.25
20150325220131,-93.99437,36.2767,KLZK,E2,121,316,100,100,2.25
20150325220204,-96.4383,36.30078,KTLX,W0,71,35,90,100,1.75
20150325220318,-96.64881,36.22317,KVNX,X4,78,113,90,100,2
20150325220318,-96.43177,36.30927,KVNX,G2,86,107,100,100,2.75
